,label,body_text,body_text_clean,body_text_tokenized,body_text_nostop,body_text_stemmed,body_text_lemmatized
1845,ham,I dont want to hear philosophy. Just say what happen,I dont want to hear philosophy Just say what happen,"['i', 'dont', 'want', 'to', 'hear', 'philosophy', 'just', 'say', 'what', 'happen']","['dont', 'want', 'hear', 'philosophy', 'say', 'happen']","['dont', 'want', 'hear', 'philosophi', 'say', 'happen']","['dont', 'want', 'hear', 'philosophy', 'say', 'happen']"
1846,ham,You got job in wipro:)you will get every thing in life in 2 or 3 years.,You got job in wiproyou will get every thing in life in 2 or 3 years,"['you', 'got', 'job', 'in', 'wiproyou', 'will', 'get', 'every', 'thing', 'in', 'life', 'in', '2', 'or', '3', 'years']","['got', 'job', 'wiproyou', 'get', 'every', 'thing', 'life', '2', '3', 'years']","['got', 'job', 'wiproy', 'get', 'everi', 'thing', 'life', '2', '3', 'year']","['got', 'job', 'wiproyou', 'get', 'every', 'thing', 'life', '2', '3', 'year']"
1847,ham,Then cant get da laptop? My matric card wif ü lei... ,Then cant get da laptop My matric card wif ü lei ,"['then', 'cant', 'get', 'da', 'laptop', 'my', 'matric', 'card', 'wif', 'ü', 'lei', '']","['cant', 'get', 'da', 'laptop', 'matric', 'card', 'wif', 'ü', 'lei', '']","['cant', 'get', 'da', 'laptop', 'matric', 'card', 'wif', 'ü', 'lei', '']","['cant', 'get', 'da', 'laptop', 'matric', 'card', 'wif', 'ü', 'lei', '']"
1848,ham,Dunno da next show aft 6 is 850. Toa payoh got 650.,Dunno da next show aft 6 is 850 Toa payoh got 650,"['dunno', 'da', 'next', 'show', 'aft', '6', 'is', '850', 'toa', 'payoh', 'got', '650']","['dunno', 'da', 'next', 'show', 'aft', '6', '850', 'toa', 'payoh', 'got', '650']","['dunno', 'da', 'next', 'show', 'aft', '6', '850', 'toa', 'payoh', 'got', '650']","['dunno', 'da', 'next', 'show', 'aft', '6', '850', 'toa', 'payoh', 'got', '650']"
1849,spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ",This is the 2nd time we have tried 2 contact u U have won the 750 Pound prize 2 claim is easy call 08718726970 NOW Only 10p per min BTnationalrate ,"['this', 'is', 'the', '2nd', 'time', 'we', 'have', 'tried', '2', 'contact', 'u', 'u', 'have', 'won', 'the', '750', 'pound', 'prize', '2', 'claim', 'is', 'easy', 'call', '08718726970', 'now', 'only', '10p', 'per', 'min', 'btnationalrate', '']","['2nd', 'time', 'tried', '2', 'contact', 'u', 'u', '750', 'pound', 'prize', '2', 'claim', 'easy', 'call', '08718726970', '10p', 'per', 'min', 'btnationalrate', '']","['2nd', 'time', 'tri', '2', 'contact', 'u', 'u', '750', 'pound', 'prize', '2', 'claim', 'easi', 'call', '08718726970', '10p', 'per', 'min', 'btnationalr', '']","['2nd', 'time', 'tried', '2', 'contact', 'u', 'u', '750', 'pound', 'prize', '2', 'claim', 'easy', 'call', '08718726970', '10p', 'per', 'min', 'btnationalrate', '']"
1850,ham,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,I just made some payments so dont have that much Sorry Would you want it fedex or the other way,"['i', 'just', 'made', 'some', 'payments', 'so', 'dont', 'have', 'that', 'much', 'sorry', 'would', 'you', 'want', 'it', 'fedex', 'or', 'the', 'other', 'way']","['made', 'payments', 'dont', 'much', 'sorry', 'would', 'want', 'fedex', 'way']","['made', 'payment', 'dont', 'much', 'sorri', 'would', 'want', 'fedex', 'way']","['made', 'payment', 'dont', 'much', 'sorry', 'would', 'want', 'fedex', 'way']"
1851,ham,They did't play one day last year know even though they have very good team.. Like india.,They didt play one day last year know even though they have very good team Like india,"['they', 'didt', 'play', 'one', 'day', 'last', 'year', 'know', 'even', 'though', 'they', 'have', 'very', 'good', 'team', 'like', 'india']","['didt', 'play', 'one', 'day', 'last', 'year', 'know', 'even', 'though', 'good', 'team', 'like', 'india']","['didt', 'play', 'one', 'day', 'last', 'year', 'know', 'even', 'though', 'good', 'team', 'like', 'india']","['didt', 'play', 'one', 'day', 'last', 'year', 'know', 'even', 'though', 'good', 'team', 'like', 'india']"
1852,ham,K.:)you are the only girl waiting in reception ah?,Kyou are the only girl waiting in reception ah,"['kyou', 'are', 'the', 'only', 'girl', 'waiting', 'in', 'reception', 'ah']","['kyou', 'girl', 'waiting', 'reception', 'ah']","['kyou', 'girl', 'wait', 'recept', 'ah']","['kyou', 'girl', 'waiting', 'reception', 'ah']"
1853,ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",Say this slowly GODI LOVE YOU amp I NEED YOUCLEAN MY HEART WITH YOUR BLOODSend this to Ten special people amp u c miracle tomorrow do itplspls do it,"['say', 'this', 'slowly', 'godi', 'love', 'you', 'amp', 'i', 'need', 'youclean', 'my', 'heart', 'with', 'your', 'bloodsend', 'this', 'to', 'ten', 'special', 'people', 'amp', 'u', 'c', 'miracle', 'tomorrow', 'do', 'itplspls', 'do', 'it']","['say', 'slowly', 'godi', 'love', 'amp', 'need', 'youclean', 'heart', 'bloodsend', 'ten', 'special', 'people', 'amp', 'u', 'c', 'miracle', 'tomorrow', 'itplspls']","['say', 'slowli', 'godi', 'love', 'amp', 'need', 'youclean', 'heart', 'bloodsend', 'ten', 'special', 'peopl', 'amp', 'u', 'c', 'miracl', 'tomorrow', 'itplspl']","['say', 'slowly', 'godi', 'love', 'amp', 'need', 'youclean', 'heart', 'bloodsend', 'ten', 'special', 'people', 'amp', 'u', 'c', 'miracle', 'tomorrow', 'itplspls']"
1854,ham,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.,I hate when she does this She turns what should be a fun shopping trip into an annoying day of how everything would look in her house,"['i', 'hate', 'when', 'she', 'does', 'this', 'she', 'turns', 'what', 'should', 'be', 'a', 'fun', 'shopping', 'trip', 'into', 'an', 'annoying', 'day', 'of', 'how', 'everything', 'would', 'look', 'in', 'her', 'house']","['hate', 'turns', 'fun', 'shopping', 'trip', 'annoying', 'day', 'everything', 'would', 'look', 'house']","['hate', 'turn', 'fun', 'shop', 'trip', 'annoy', 'day', 'everyth', 'would', 'look', 'hous']","['hate', 'turn', 'fun', 'shopping', 'trip', 'annoying', 'day', 'everything', 'would', 'look', 'house']"
1855,ham,"Sir, i am waiting for your call.",Sir i am waiting for your call,"['sir', 'i', 'am', 'waiting', 'for', 'your', 'call']","['sir', 'waiting', 'call']","['sir', 'wait', 'call']","['sir', 'waiting', 'call']"
1856,ham,What's up. Do you want me to come online?,Whats up Do you want me to come online,"['whats', 'up', 'do', 'you', 'want', 'me', 'to', 'come', 'online']","['whats', 'want', 'come', 'online']","['what', 'want', 'come', 'onlin']","['whats', 'want', 'come', 'online']"
1857,ham,"It could work, we'll reach a consensus at the next meeting",It could work well reach a consensus at the next meeting,"['it', 'could', 'work', 'well', 'reach', 'a', 'consensus', 'at', 'the', 'next', 'meeting']","['could', 'work', 'well', 'reach', 'consensus', 'next', 'meeting']","['could', 'work', 'well', 'reach', 'consensu', 'next', 'meet']","['could', 'work', 'well', 'reach', 'consensus', 'next', 'meeting']"
1858,ham,Aiyah then i wait lor. Then u entertain me. Hee...,Aiyah then i wait lor Then u entertain me Hee,"['aiyah', 'then', 'i', 'wait', 'lor', 'then', 'u', 'entertain', 'me', 'hee']","['aiyah', 'wait', 'lor', 'u', 'entertain', 'hee']","['aiyah', 'wait', 'lor', 'u', 'entertain', 'hee']","['aiyah', 'wait', 'lor', 'u', 'entertain', 'hee']"
1859,ham,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.",The last thing i ever wanted to do was hurt you And i didnt think it would have Youd laugh be embarassed delete the tag and keep going But as far as i knew it wasnt even up The fact that you even felt like i would do it to hurt you shows you really dont know me at all It was messy wednesday but it wasnt bad The problem i have with it is you HAVE the time to clean it but you choose not to You skype you take pictures you sleep you want to go out I dont mind a few things here and there but when you dont make the bed when you throw laundry on top of it when i cant have a friend in the house because im embarassed that theres underwear and bras strewn on the bed pillows on the floor thats something else You used to be good about at least making the bed,"['the', 'last', 'thing', 'i', 'ever', 'wanted', 'to', 'do', 'was', 'hurt', 'you', 'and', 'i', 'didnt', 'think', 'it', 'would', 'have', 'youd', 'laugh', 'be', 'embarassed', 'delete', 'the', 'tag', 'and', 'keep', 'going', 'but', 'as', 'far', 'as', 'i', 'knew', 'it', 'wasnt', 'even', 'up', 'the', 'fact', 'that', 'you', 'even', 'felt', 'like', 'i', 'would', 'do', 'it', 'to', 'hurt', 'you', 'shows', 'you', 'really', 'dont', 'know', 'me', 'at', 'all', 'it', 'was', 'messy', 'wednesday', 'but', 'it', 'wasnt', 'bad', 'the', 'problem', 'i', 'have', 'with', 'it', 'is', 'you', 'have', 'the', 'time', 'to', 'clean', 'it', 'but', 'you', 'choose', 'not', 'to', 'you', 'skype', 'you', 'take', 'pictures', 'you', 'sleep', 'you', 'want', 'to', 'go', 'out', 'i', 'dont', 'mind', 'a', 'few', 'things', 'here', 'and', 'there', 'but', 'when', 'you', 'dont', 'make', 'the', 'bed', 'when', 'you', 'throw', 'laundry', 'on', 'top', 'of', 'it', 'when', 'i', 'cant', 'have', 'a', 'friend', 'in', 'the', 'house', 'because', 'im', 'embarassed', 'that', 'theres', 'underwear', 'and', 'bras', 'strewn', 'on', 'the', 'bed', 'pillows', 'on', 'the', 'floor', 'thats', 'something', 'else', 'you', 'used', 'to', 'be', 'good', 'about', 'at', 'least', 'making', 'the', 'bed']","['last', 'thing', 'ever', 'wanted', 'hurt', 'didnt', 'think', 'would', 'youd', 'laugh', 'embarassed', 'delete', 'tag', 'keep', 'going', 'far', 'knew', 'wasnt', 'even', 'fact', 'even', 'felt', 'like', 'would', 'hurt', 'shows', 'really', 'dont', 'know', 'messy', 'wednesday', 'wasnt', 'bad', 'problem', 'time', 'clean', 'choose', 'skype', 'take', 'pictures', 'sleep', 'want', 'go', 'dont', 'mind', 'things', 'dont', 'make', 'bed', 'throw', 'laundry', 'top', 'cant', 'friend', 'house', 'im', 'embarassed', 'theres', 'underwear', 'bras', 'strewn', 'bed', 'pillows', 'floor', 'thats', 'something', 'else', 'used', 'good', 'least', 'making', 'bed']","['last', 'thing', 'ever', 'want', 'hurt', 'didnt', 'think', 'would', 'youd', 'laugh', 'embarass', 'delet', 'tag', 'keep', 'go', 'far', 'knew', 'wasnt', 'even', 'fact', 'even', 'felt', 'like', 'would', 'hurt', 'show', 'realli', 'dont', 'know', 'messi', 'wednesday', 'wasnt', 'bad', 'problem', 'time', 'clean', 'choos', 'skype', 'take', 'pictur', 'sleep', 'want', 'go', 'dont', 'mind', 'thing', 'dont', 'make', 'bed', 'throw', 'laundri', 'top', 'cant', 'friend', 'hous', 'im', 'embarass', 'there', 'underwear', 'bra', 'strewn', 'bed', 'pillow', 'floor', 'that', 'someth', 'els', 'use', 'good', 'least', 'make', 'bed']","['last', 'thing', 'ever', 'wanted', 'hurt', 'didnt', 'think', 'would', 'youd', 'laugh', 'embarassed', 'delete', 'tag', 'keep', 'going', 'far', 'knew', 'wasnt', 'even', 'fact', 'even', 'felt', 'like', 'would', 'hurt', 'show', 'really', 'dont', 'know', 'messy', 'wednesday', 'wasnt', 'bad', 'problem', 'time', 'clean', 'choose', 'skype', 'take', 'picture', 'sleep', 'want', 'go', 'dont', 'mind', 'thing', 'dont', 'make', 'bed', 'throw', 'laundry', 'top', 'cant', 'friend', 'house', 'im', 'embarassed', 'there', 'underwear', 'bra', 'strewn', 'bed', 'pillow', 'floor', 'thats', 'something', 'else', 'used', 'good', 'least', 'making', 'bed']"
1860,ham,I'll let you know when it kicks in,Ill let you know when it kicks in,"['ill', 'let', 'you', 'know', 'when', 'it', 'kicks', 'in']","['ill', 'let', 'know', 'kicks']","['ill', 'let', 'know', 'kick']","['ill', 'let', 'know', 'kick']"
1861,ham,You call him now ok i said call him,You call him now ok i said call him,"['you', 'call', 'him', 'now', 'ok', 'i', 'said', 'call', 'him']","['call', 'ok', 'said', 'call']","['call', 'ok', 'said', 'call']","['call', 'ok', 'said', 'call']"
1862,ham,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.,Call to the number which is available in appointment And ask to connect the call to waheed fathima,"['call', 'to', 'the', 'number', 'which', 'is', 'available', 'in', 'appointment', 'and', 'ask', 'to', 'connect', 'the', 'call', 'to', 'waheed', 'fathima']","['call', 'number', 'available', 'appointment', 'ask', 'connect', 'call', 'waheed', 'fathima']","['call', 'number', 'avail', 'appoint', 'ask', 'connect', 'call', 'wahe', 'fathima']","['call', 'number', 'available', 'appointment', 'ask', 'connect', 'call', 'waheed', 'fathima']"
1863,ham,Or ü go buy wif him then i meet ü later can?,Or ü go buy wif him then i meet ü later can,"['or', 'ü', 'go', 'buy', 'wif', 'him', 'then', 'i', 'meet', 'ü', 'later', 'can']","['ü', 'go', 'buy', 'wif', 'meet', 'ü', 'later']","['ü', 'go', 'buy', 'wif', 'meet', 'ü', 'later']","['ü', 'go', 'buy', 'wif', 'meet', 'ü', 'later']"
1864,ham,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*,Mmmm  Fuck  Not fair  You know my weaknesses  grins pushes you to your knees exposes my belly and pulls your head to it Dont forget  I know yours too wicked smile,"['mmmm', 'fuck', 'not', 'fair', 'you', 'know', 'my', 'weaknesses', 'grins', 'pushes', 'you', 'to', 'your', 'knees', 'exposes', 'my', 'belly', 'and', 'pulls', 'your', 'head', 'to', 'it', 'dont', 'forget', 'i', 'know', 'yours', 'too', 'wicked', 'smile']","['mmmm', 'fuck', 'fair', 'know', 'weaknesses', 'grins', 'pushes', 'knees', 'exposes', 'belly', 'pulls', 'head', 'dont', 'forget', 'know', 'wicked', 'smile']","['mmmm', 'fuck', 'fair', 'know', 'weak', 'grin', 'push', 'knee', 'expos', 'belli', 'pull', 'head', 'dont', 'forget', 'know', 'wick', 'smile']","['mmmm', 'fuck', 'fair', 'know', 'weakness', 'grin', 'push', 'knee', 'expose', 'belly', 'pull', 'head', 'dont', 'forget', 'know', 'wicked', 'smile']"
1865,ham,Today my system sh get ready.all is well and i am also in the deep well,Today my system sh get readyall is well and i am also in the deep well,"['today', 'my', 'system', 'sh', 'get', 'readyall', 'is', 'well', 'and', 'i', 'am', 'also', 'in', 'the', 'deep', 'well']","['today', 'system', 'sh', 'get', 'readyall', 'well', 'also', 'deep', 'well']","['today', 'system', 'sh', 'get', 'readyal', 'well', 'also', 'deep', 'well']","['today', 'system', 'sh', 'get', 'readyall', 'well', 'also', 'deep', 'well']"
1866,ham,Mom wants to know where you at,Mom wants to know where you at,"['mom', 'wants', 'to', 'know', 'where', 'you', 'at']","['mom', 'wants', 'know']","['mom', 'want', 'know']","['mom', 'want', 'know']"
1867,ham,"Aight, I'll text you when I'm back",Aight Ill text you when Im back,"['aight', 'ill', 'text', 'you', 'when', 'im', 'back']","['aight', 'ill', 'text', 'im', 'back']","['aight', 'ill', 'text', 'im', 'back']","['aight', 'ill', 'text', 'im', 'back']"
1868,ham,Dont know supports ass and srt i thnk. I think ps3 can play through usb too,Dont know supports ass and srt i thnk I think ps3 can play through usb too,"['dont', 'know', 'supports', 'ass', 'and', 'srt', 'i', 'thnk', 'i', 'think', 'ps3', 'can', 'play', 'through', 'usb', 'too']","['dont', 'know', 'supports', 'ass', 'srt', 'thnk', 'think', 'ps3', 'play', 'usb']","['dont', 'know', 'support', 'ass', 'srt', 'thnk', 'think', 'ps3', 'play', 'usb']","['dont', 'know', 'support', 'as', 'srt', 'thnk', 'think', 'ps3', 'play', 'usb']"
1869,ham,Oh ok i didnt know what you meant. Yep i am baby jontin,Oh ok i didnt know what you meant Yep i am baby jontin,"['oh', 'ok', 'i', 'didnt', 'know', 'what', 'you', 'meant', 'yep', 'i', 'am', 'baby', 'jontin']","['oh', 'ok', 'didnt', 'know', 'meant', 'yep', 'baby', 'jontin']","['oh', 'ok', 'didnt', 'know', 'meant', 'yep', 'babi', 'jontin']","['oh', 'ok', 'didnt', 'know', 'meant', 'yep', 'baby', 'jontin']"
1870,spam,You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on,You have WON a guaranteed £1000 cash or a £2000 prizeTo claim yr prize call our customer service representative on,"['you', 'have', 'won', 'a', 'guaranteed', '1000', 'cash', 'or', 'a', '2000', 'prizeto', 'claim', 'yr', 'prize', 'call', 'our', 'customer', 'service', 'representative', 'on']","['guaranteed', '1000', 'cash', '2000', 'prizeto', 'claim', 'yr', 'prize', 'call', 'customer', 'service', 'representative']","['guarante', '1000', 'cash', '2000', 'prizeto', 'claim', 'yr', 'prize', 'call', 'custom', 'servic', 'repres']","['guaranteed', '1000', 'cash', '2000', 'prizeto', 'claim', 'yr', 'prize', 'call', 'customer', 'service', 'representative']"
1871,spam,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!,Would you like to see my XXX pics they are so hot they were nearly banned in the uk,"['would', 'you', 'like', 'to', 'see', 'my', 'xxx', 'pics', 'they', 'are', 'so', 'hot', 'they', 'were', 'nearly', 'banned', 'in', 'the', 'uk']","['would', 'like', 'see', 'xxx', 'pics', 'hot', 'nearly', 'banned', 'uk']","['would', 'like', 'see', 'xxx', 'pic', 'hot', 'nearli', 'ban', 'uk']","['would', 'like', 'see', 'xxx', 'pic', 'hot', 'nearly', 'banned', 'uk']"
